entity_type,entity_value,id_articles_nite,score
ORG,Arizona,288,0.8185
ORG,Washington,288,0.6213
ORG,Philadelphia,288,0.7822
ORG,Pittsburgh,288,0.9223
PER,Warren Moon,288,0.9996
PER,Joey Galloway,288,0.9997
PER,James Mckinght,288,0.9996
PER,Ricky Watters,288,0.9999
ORG,San Francisco 49,288,0.8651
ORG,Seahawks,288,0.9962
PER,Cortez Kennedy,288,0.9998
PER,Chad Brown,288,0.9998
ORG,Seattle,288,0.8886
ORG,Chiefs,288,0.9984
PER,Warren Moon,288,0.9996
LOC,Arrowhead,288,0.9918
MISC,Nfl,288,0.9882
PER,Tamarick Vanover,288,0.9994
LOC,Seattle,288,0.9047
PER,Grbac,288,0.9911
PER,Elvis,288,0.9978
PER,Gannon,288,0.9993
PER,Gannon,288,0.9995
PER,Derrick Parker,288,0.9998
LOC,Seven,288,0.6088
ORG,Oaks,288,0.4935
PER,Marty,288,0.9994
PER,Elvis,288,0.9983
PER,Carl Boyd,288,0.9993
ORG,103 Jamz,288,0.5907
PER,Jim Nunnelly,289,0.9994
ORG,Oakland Raiders,289,0.9991
ORG,Kansas City Chiefs,289,0.9845
LOC,Arrowhead Stadium,289,0.9812
ORG,Oakland,289,0.5848
PER,Jeff George,289,0.9997
PER,Napoleon Kauffman,289,0.9997
ORG,Oakland,289,0.9895
ORG,Denver Broncos,289,0.9936
PER,Charles Woodson,289,0.9998
LOC,Michigan,289,0.9201
MISC,Heisman Trophy,289,0.9983
MISC,Nfl,289,0.934
PER,Tim Brown,289,0.9999
PER,Harvey Williams,289,0.9998
PER,Jeff George,289,0.9998
ORG,Combat,289,0.5662
PER,Kelli Moorhous,289,0.9997
PER,Velda Cook,289,0.9998
PER,Melissa Mauer-Smith,289,0.999
PER,Ollie,289,0.9995
PER,Sandra Inez Hubbard,289,0.9992
PER,Kim,289,0.9998
PER,Erik Stafford,289,0.9997
LOC,Ebenezer,289,0.937
ORG,Chiefs,289,0.9633
PER,Kim,289,0.9996
PER,Erik,289,0.9995
PER,Ike,289,0.9937
PER,Dirty Harry,289,0.9883
PER,Ike Gardner,289,0.9998
PER,Harry Sypert,289,0.9996
ORG,Oakland,289,0.9976
ORG,Chiefs,289,0.9984
ORG,Chiefs,289,0.998
ORG,Chiefs,289,0.9981
MISC,Nfl,289,0.9727
PER,Ike,289,0.9978
PER,Cleaver,289,0.9972
LOC,St. James,289,0.878
ORG,United Methodist,289,0.5703
ORG,Monday Nite Footballers,290,0.6914
PER,Jim Nunnelly,290,0.9994
ORG,Chiefs,290,0.9972
MISC,Super Bowl,290,0.9263
ORG,Monday,290,0.4762
ORG,Ers,290,0.4064
ORG,Kansas City Chiefs,290,0.9942
ORG,Chiefs,290,0.9987
MISC,Afc West Championship,290,0.9968
ORG,Denver Broncos,290,0.9981
MISC,Super Bowl,290,0.9978
ORG,Green Bay,290,0.9441
LOC,Tokyo,290,0.9948
ORG,Chiefs,290,0.998
ORG,Green Bay,290,0.9424
PER,Elvis,290,0.9997
PER,Rich Gannon,290,0.9998
PER,Grbac,290,0.9998
PER,Grbac,290,0.9998
PER,John Elway,290,0.9998
ORG,Chiefs,290,0.9953
MISC,Midwest Coast,290,0.9691
PER,Andre Rison,290,0.9998
PER,Spiderman,290,0.989
PER,Grbac,290,0.9997
PER,Tony Gonzalez,290,0.9998
PER,Derrick Alexander,290,0.9997
PER,Elvis Grbac,290,0.9999
PER,Victor Riley,290,0.9999
PER,Tim Grunhard,290,0.9998
PER,Will Shields,290,0.9996
PER,Dave Szott,290,0.9998
ORG,Chiefs,290,0.9985
ORG,Chiefs,290,0.997
PER,Marcus Allen,290,0.9996
MISC,Nfl,290,0.9792
PER,Kimble Anders,290,0.9993
PER,Kimble,290,0.9995
ORG,Mizzou,290,0.9802
PER,James Blackwell,290,0.9999
PER,Rashaan Shehee,290,0.9997
PER,Pete Stoyanovich,290,0.9998
LOC,Miami,290,0.9571
PER,Nick,290,0.9595
ORG,Monday,291,0.6043
PER,Jim Nunnelly,291,0.9992
ORG,San Francisco 49Ers,291,0.9984
ORG,Kansas City Chiefs,291,0.9918
LOC,Arrowhead Stadium,291,0.9916
ORG,Kshb,291,0.9248
ORG,Kcfx,291,0.8829
LOC,Las Vegas,291,0.988
ORG,San Francisco,291,0.9862
ORG,Kansas City Chiefs,291,0.9913
ORG,Chiefs,291,0.998
MISC,Afc West,291,0.9961
LOC,Kansas City,291,0.7013
ORG,Denver,291,0.9196
ORG,Miami,291,0.8954
ORG,Jacksonville,291,0.8989
PER,Thomas,291,0.7384
PER,Donna Stewart,291,0.9993
LOC,Arrowhead,291,0.9955
ORG,Chiefs,291,0.9975
ORG,San Francisco,291,0.9631
PER,Young,291,0.9965
PER,Rice,291,0.9985
ORG,49Ers,291,0.9984
PER,Jerry Rice,291,0.9995
ORG,Chiefs,291,0.9985
ORG,Kmbc,291,0.9733
ORG,Green Bay Packers,291,0.9989
MISC,Nfc Central,291,0.9698
ORG,Minnesota Vikings,291,0.9983
ORG,Dallas Cowboys,291,0.9992
ORG,Packers,291,0.9989
LOC,San Diego,291,0.9722
MISC,Superbowl,291,0.9794
PER,Harry Sypert,291,0.9997
ORG,Chiefs,291,0.9801
ORG,Minnesota,291,0.7909
PER,Ike Gardner,291,0.9998
PER,Dennis Green,291,0.9995
LOC,Minnesota,291,0.7465
PER,Green,291,0.9995
PER,Ike,291,0.9997
PER,Green,291,0.9997
LOC,Snowlands,291,0.7811
PER,Harry Sypert,291,0.9997
ORG,Monday Nite Footballers,292,0.7217
PER,Jim,292,0.9997
PER,"Grand Dad"" Nunnelly",292,0.976
ORG,New England Patriots,292,0.9967
ORG,Kansas City Chiefs,292,0.9951
LOC,Arrowhead Stadium,292,0.9776
ORG,Kctv-5,292,0.7755
ORG,Kcfx,292,0.905
ORG,Monday Nite Footballers,292,0.7184
PER,Carl Clark,292,0.9997
PER,Marylyn,292,0.3844
ORG,Chiefs,292,0.9985
ORG,Chiefs,292,0.9986
ORG,San Diego Chargers,292,0.9966
ORG,Chiefs,292,0.9985
ORG,Chargers,292,0.9981
ORG,Chiefs,292,0.9982
PER,Grbac,292,0.9998
ORG,Chargers,292,0.998
PER,Elvis Grbac,292,0.9998
PER,Grbac,292,0.9996
ORG,Chief,292,0.9766
PER,Clark,292,0.9997
PER,Charles Allen,292,0.9997
PER,Grbac,292,0.9996
PER,Rashann Shehee,292,0.9996
PER,Kimble,292,0.9998
PER,Imble,292,0.5411
PER,Anders,292,0.9998
PER,Grbac,292,0.9997
ORG,Chiefs,292,0.9977
ORG,New England Patriots,292,0.9947
PER,Ike Gardner,292,0.9992
PER,Ed West,292,0.9995
PER,Paula Booker,292,0.9994
ORG,Chiefs,292,0.9964
PER,Allen,292,0.9997
PER,Clark,292,0.9997
PER,Lloyd Greenfield,292,0.9995
ORG,Chiefs,292,0.9975
PER,Clark,292,0.9998
ORG,Chiefs,292,0.9988
ORG,Denver,292,0.9821
ORG,Detroit,292,0.9804
ORG,Chiefs,292,0.9989
ORG,Chiefs,292,0.9987
PER,Gannon,292,0.9969
ORG,Raiders,292,0.9989
ORG,Monday,293,0.5775
PER,Jim,293,0.9996
PER,Grand Dad,293,0.9902
PER,Nunnelly,293,0.9448
MISC,Super Bowl,293,0.9934
ORG,Atlanta Falcons,293,0.9978
ORG,Denver Broncos,293,0.9919
LOC,Fox 4 Pro Players Stadium,293,0.9173
LOC,Miami,293,0.9961
LOC,Fla,293,0.9953
MISC,Super Bowl,293,0.9369
ORG,Mastercard,293,0.9977
ORG,Pepsi,293,0.9982
ORG,Oldsmobile,293,0.9969
ORG,Anheuser-Bush,293,0.9877
ORG,Clydesdale,293,0.5546
LOC,Atlanta,293,0.9978
MISC,Super Bowl,293,0.9945
LOC,Atlanta,293,0.9846
ORG,Falcons,293,0.9944
MISC,Nfc West,293,0.9794
PER,Ed Reeves,293,0.9993
MISC,Super Bowl,293,0.995
ORG,Atlanta Falcons,293,0.9864
PER,Jamal Anderson,293,0.9997
MISC,Falcon,293,0.48
ORG,Falcons,293,0.9926
ORG,Broncos,293,0.996
LOC,Denver,293,0.9907
PER,Elway,293,0.9995
LOC,Denver,293,0.81
MISC,Super Bowl,293,0.9963
LOC,Denver,293,0.7522
PER,Terrell Davis,293,0.9995
PER,Shannon Sharpe,293,0.9996
PER,"John ""Medicare"" Elway",293,0.9957
PER,Smith,293,0.9994
PER,Mccaffrey,293,0.9995
PER,Smith,293,0.9991
PER,Atwater,293,0.9982
ORG,Green Bay Packers,293,0.9965
MISC,Super Bowl Xxxii,293,0.9938
LOC,Denver,293,0.74
PER,Carl Boy’D,293,0.9994
MISC,Generation Rap,293,0.8481
PER,Grand Dad,293,0.7379
PER,Grand Dad,293,0.749
ORG,Hot 103 Jamz,293,0.8529
PER,Gunning Gunther,293,0.9979
ORG,Monday Night,294,0.5727
MISC,Ers,294,0.3513
LOC,Louis,294,0.9945
PER,Jim Nunnelly,294,0.9988
ORG,Kansas City Monday Nite,294,0.9388
LOC,St. Louis,294,0.9548
MISC,Governor,294,0.9988
MISC,S Cup,294,0.996
ORG,St. Louis Cardinal-Kansas City Chiefs,294,0.9965
LOC,Executive Inn International Complex,294,0.8893
LOC,I-70,294,0.9466
LOC,Lindebergh,294,0.9942
LOC,Lambert,294,0.9894
LOC,Busch Stad,294,0.9339
LOC,Busch Stad- Ium,294,0.9574
LOC,Louis,294,0.9925
ORG,Cardinal,294,0.9958
LOC,Louis,294,0.9855
ORG,Cardinal,294,0.9958
MISC,Polynesian,294,0.9966
LOC,Poly,294,0.5381
MISC,Nes,294,0.4835
LOC,Ian World,294,0.4895
MISC,Teriyaki,294,0.8431
LOC,New York,294,0.5195
MISC,Polynesian,294,0.9969
LOC,Poly,294,0.564
MISC,Nes,294,0.4672
LOC,Ian World,294,0.5335
MISC,Teriyaki,294,0.8355
LOC,New York,294,0.5586
MISC,Iki,294,0.5265
ORG,Kansas City Chiefs Arrowhead,294,0.8944
ORG,Kansas City Chiefs Arrowhead,294,0.8609
ORG,Monday,295,0.6009
PER,Jim Nunnely,295,0.9988
ORG,Kansas City Chiefs,295,0.9982
ORG,Nitears,295,0.7178
ORG,Chiefs,295,0.9964
ORG,Chiefs,295,0.9972
PER,Nick Lowery,295,0.9997
ORG,Chiefs,295,0.998
PER,Art Still,295,0.9998
MISC,Nfl,295,0.9574
PER,Ike Gardner,295,0.9997
PER,Kevin Ross,295,0.9998
PER,Deron Cherry,295,0.9996
PER,Albert Lewis,295,0.9996
MISC,Nfl,295,0.9425
PER,Ed West,295,0.9998
PER,Ollie Hubbard,295,0.9998
PER,Carl Clark,295,0.9998
PER,Jozwiak,295,0.9997
PER,Lutz,295,0.9997
PER,Budde,295,0.9997
PER,Adickes,295,0.9996
PER,Eatman,295,0.9996
MISC,Nfl,295,0.9129
PER,Carson,295,0.9986
PER,Paige,295,0.9997
PER,Hancock,295,0.9998
PER,Marshall,295,0.9994
PER,Todd Blackledge,295,0.9995
PER,Ollie Hubbard,295,0.9998
PER,Ethan Hor- Ton,295,0.9995
PER,Ed West,295,0.9999
ORG,Purdue Pair,295,0.6975
PER,Pruitt,295,0.9998
PER,Green,295,0.9998
PER,Bill Kenney,295,0.9997
PER,Blackledge,295,0.9993
ORG,Nday,295,0.5059
PER,Charles Allen,295,0.9999
PER,Paul D.S,295,0.9995
PER,C. Ashley,295,0.9995
PER,Paul Booker,295,0.9999
PER,Tom Brown,295,0.9999
PER,Carl Clark,295,0.9999
PER,"Isaac Gardner, Jr",295,0.9991
PER,Ollie Hubbard,295,0.9999
PER,Jim Nunnally,295,0.9998
PER,Jerry Price,295,0.9998
PER,Ed West,295,0.9997
ORG,Monday Nite Footballers,296,0.7222
PER,Jim Nunnelly,296,0.9995
PER,Larry Holmes,296,0.9998
ORG,Monday Niters,296,0.8662
LOC,Kansas City,296,0.9971
PER,Spinksholmes,296,0.9994
PER,Spinks,296,0.9995
PER,Holmes,296,0.9997
PER,Holmes,296,0.9991
PER,Spinks,296,0.9998
PER,Holmes,296,0.9997
PER,Spinks,296,0.9998
PER,Larry Holmes,296,0.9997
LOC,Libya,296,0.9694
PER,Larry Holmes,296,0.9997
PER,Paul Booker,296,0.9998
PER,Tom Brown,296,0.9998
PER,Ollie Hubbard,296,0.9998
PER,Jim Nunnelly,296,0.9996
PER,Ed West,296,0.9997
PER,Ollie Hubbard,296,0.9998
PER,Sandra Inez Hubbard,296,0.9991
PER,Janice Nunnelly,296,0.9997
PER,Holmes,296,0.9997
PER,Spinks,296,0.9998
PER,Holmes,296,0.9996
PER,Spinks,296,0.9997
PER,Sugar Ray Leonard,296,0.9996
PER,Joe Cortez,296,0.9996
PER,Holmes,296,0.9996
PER,Holmes,296,0.9996
PER,Larry Holmes,296,0.9998
PER,Floyd Patterson,296,0.9998
PER,Muhammed Ali,296,0.9998
PER,Larry Holmes,296,0.9998
PER,Spinks,296,0.9998
PER,Holmes,296,0.9996
PER,Tom Brown,296,0.9999
PER,Carl Clark,296,0.9999
PER,Isaac Gardner Jr,296,0.9996
PER,Ollie Hubbard,296,0.9999
PER,Jim Nunnelly,296,0.9998
PER,Jerry Price,296,0.9998
PER,Ed West,296,0.9962
ORG,Monday Nite Footballers,297,0.8023
PER,Jim Nunnelly,297,0.9991
ORG,Monday Niters,297,0.935
PER,Ed West,297,0.9995
PER,Ike Gardner,297,0.9997
PER,Carl Clark,297,0.9997
PER,Charles Allen,297,0.9998
ORG,D.D.S,297,0.7522
MISC,Nfl,297,0.8613
ORG,Chiefs,297,0.999
ORG,Sea- Hawks,297,0.9302
ORG,Monday Nite Footballers,298,0.7016
PER,Jim Nunnelly,298,0.9992
PER,Ollie Hubbard,298,0.9996
LOC,18Th Street,298,0.8077
LOC,28Th,298,0.7223
LOC,Wabash,298,0.9486
ORG,Lincoln,298,0.5307
LOC,University,298,0.54
ORG,Bingham Junior,298,0.5062
LOC,Frances Willard,298,0.6837
PER,Ollie Hubbard,298,0.9995
PER,Santa Claus,298,0.9925
PER,Big Ollie,298,0.891
ORG,Monday Nite,298,0.757
ORG,Ers,298,0.7117
PER,Ollie,298,0.9987
PER,Ollie,298,0.9991
LOC,Kansas City,298,0.9943
LOC,Mo,298,0.9967
PER,Ollie,298,0.9989
PER,Ollie,298,0.9985
PER,Ollie,298,0.9988
PER,Ollie,298,0.999
ORG,Hough-Mifflin,298,0.8489
PER,Efforts,298,0.6116
PER,Ollie,298,0.9906
ORG,Monday Niters,298,0.8966
PER,"Charles Allen, D.D.S",298,0.9171
PER,C. Ashley,298,0.9873
PER,Paul Booker,298,0.9998
PER,Tom Brown,298,0.9997
PER,Carl Clark,298,0.9998
PER,Ike Gardner Jr,298,0.9993
PER,Ollie Hubbard,298,0.9998
PER,Jim Nunnelly,298,0.9998
PER,Jerry Price,298,0.9996
PER,Ed West,298,0.988
ORG,Monday Nite,299,0.6318
ORG,Ers,299,0.476
PER,Jim Nunnelly,299,0.9991
ORG,Fol Lowing,299,0.5153
ORG,Chiefs,299,0.8221
PER,Len Dawson,299,0.9998
MISC,Nfl,299,0.995
MISC,Super Bowl,299,0.9983
MISC,National Football League,299,0.9919
PER,Len Ny,299,0.9991
LOC,New Orleans,299,0.9988
MISC,Big Game,299,0.9962
LOC,Tulane Stadium,299,0.9932
PER,Eller,299,0.9994
PER,Page,299,0.9994
ORG,Minnesota Vikings,299,0.992
ORG,Kansas City,299,0.9944
ORG,Minnesota,299,0.9805
MISC,Super Bowl Four,299,0.9382
MISC,Super Bowl,299,0.9979
PER,Bart Starr,299,0.9996
MISC,Super Bowl I,299,0.9775
PER,Joe Namath,299,0.9997
MISC,Number Iii,299,0.6914
ORG,Oakland,299,0.988
PER,Holmes,299,0.9956
PER,Mar Sails,299,0.9992
PER,Buck Buchanan,299,0.9997
PER,Cur Ley Culp,299,0.9994
PER,Emmitt Thomas,299,0.9998
PER,Jim Kearney,299,0.9998
PER,Stram,299,0.9996
ORG,Vikings,299,0.7335
MISC,Per Bowl Iv,299,0.9939
PER,Otis,299,0.9998
PER,Mike Garrett,299,0.9998
PER,Otis Taylor,299,0.9998
ORG,Vikings,299,0.9509
ORG,Monday Nite Footballers,300,0.5745
PER,Jim Nunnelly,300,0.9998
PER,Sandra Hubbard,300,0.9998
ORG,Monday Niters,300,0.5668
MISC,Super Bowl,300,0.9976
ORG,Miami Hurricanes,300,0.998
PER,Vinny Testaverde,300,0.9997
MISC,Heisman Trophy,300,0.9974
ORG,Nebraska,300,0.9564
ORG,Kansas,300,0.8959
PER,Ollie Hubbard,300,0.9998
ORG,Oklahoma,300,0.9853
ORG,Cornhuskers,300,0.9965
ORG,Chiefs,300,0.9981
PER,Carl Clark,300,0.9999
PER,Jerry Price,300,0.9997
ORG,Chiefs,300,0.9984
MISC,Afc West,300,0.9938
PER,Charles Allen,300,0.9999
ORG,Chiefs,300,0.9985
MISC,Super Bowl,300,0.9983
ORG,Monday,300,0.5601
MISC,American,300,0.613
ORG,Football,300,0.5112
MISC,Conference National Football Conference,300,0.6207
ORG,Monday Niters,300,0.6901
PER,Charles Allen,300,0.9998
PER,C. Ashley,300,0.9988
PER,Paul Booker,300,0.9998
PER,Tom Brown,300,0.9996
PER,Carl Clark,300,0.9998
PER,Isaac Gardner Jr,300,0.9997
PER,Ollie Hubbard,300,0.9998
PER,Jim Nunnelly,300,0.9998
PER,Jerry Price,300,0.9997
PER,Ed West,300,0.9997
PER,Walt Livingston,300,0.9974
MISC,Ite,303,0.5292
MISC,Ers,303,0.7068
ORG,L.A. Rams,303,0.9876
ORG,K.C. Chiefs,303,0.9973
PER,Jim Nunnelly,303,0.9994
PER,Wilt Chamberlain,303,0.9998
PER,Willie Shoemaker,303,0.9997
PER,Rick Barry,303,0.9997
PER,Bill Russell,303,0.9997
PER,Magic Johnson,303,0.9997
ORG,Kansas City,303,0.995
ORG,Miami Dolphins,303,0.9966
LOC,Municipal Stadium,303,0.9802
LOC,Municipal Stadium,303,0.9771
LOC,Muchlebach Stadium,303,0.8815
LOC,Blues Stadium,303,0.956
PER,Gardner,303,0.9856
PER,Vic Power,303,0.9993
ORG,K.C. Athletic,303,0.9876
PER,Livingston,303,0.9972
PER,Allen,303,0.9985
PER,Goose Tatum,303,0.9994
ORG,Globetrotter,303,0.9198
ORG,Indianapolis Baseball Clowns,303,0.9883
PER,Gardner,303,0.9875
ORG,Raiders,303,0.9915
ORG,Chiefs Los Angeles Raiders,303,0.9958
MISC,Night,303,0.5497
LOC,Los Angeles,303,0.5876
PER,Marcus Allen,303,0.9983
ORG,Raiders,303,0.9986
ORG,Chiefs,303,0.9989
ORG,Chiefs,303,0.9991
ORG,Raiders,303,0.9987
MISC,American Football League,303,0.9856
ORG,Chiefs,303,0.9991
ORG,Raiders,303,0.9987
MISC,Nfl Hall Of Fame,303,0.9567
PER,Buck Buchanan,303,0.9992
ORG,Monday,304,0.5746
ORG,Ers,304,0.4366
PER,Jim Nunnelly The Relentless Cherry,304,0.8153
ORG,Chiefs,304,0.9979
ORG,Chiefs,304,0.9983
PER,Deron Leigh Cherry,304,0.9993
PER,Deron,304,0.9981
LOC,Pal-Myra,304,0.9555
PER,Cherry,304,0.9995
ORG,Chiefs,304,0.9978
PER,Bob Grupp,304,0.9998
PER,Deron,304,0.9984
MISC,All Pro,304,0.7876
PER,Gary Barbaro,304,0.9998
PER,Deron,304,0.9974
PER,Todd Black-Ledge,304,0.9986
PER,Deron,304,0.9976
MISC,All Pro,304,0.9928
MISC,All Pro,304,0.9853
PER,Deron,304,0.986
MISC,All Pro,304,0.9805
PER,Deron,304,0.985
MISC,All Pro,304,0.9841
PER,Deron,304,0.9966
ORG,Chiefs,304,0.9901
PER,Deron,304,0.9972
ORG,Chiefs,304,0.9962
PER,Deron,304,0.9981
MISC,All Pro,304,0.9925
PER,Ed West,304,0.9996
PER,Deron,304,0.9966
PER,Ike Gardner,304,0.9991
PER,Deron,304,0.9966
ORG,Chiefs,304,0.9953
PER,Carl,304,0.9989
ORG,La Raiders,304,0.9977
ORG,Steelers,304,0.9981
PER,Walt Livingston,304,0.9997
PER,Carl Clark,304,0.9996
PER,Tom Brown,304,0.9995
PER,Deron,304,0.9981
MISC,All Pro,304,0.9895
PER,Deron,304,0.9961
MISC,Monday Nite Footballers,305,0.7083
ORG,Kansas City,305,0.7118
ORG,Miami,305,0.7143
LOC,Arrowhead Stadium,305,0.9871
PER,Carl Peterson,305,0.9996
ORG,Chiefs,305,0.9993
ORG,Chiefs,305,0.9992
ORG,Project Neighbor H.O.O.D,305,0.9527
PER,Mary Lynn Clark,305,0.9994
PER,Janice Nunnelly,305,0.9994
LOC,Arrowhead,305,0.9912
PER,Sandra Hubbard,305,0.9997
ORG,Southeast Middle,305,0.7667
PER,Renee' Gardner,305,0.9984
ORG,Umkc,305,0.9951
ORG,Red Cross,305,0.9984
ORG,9 Sports,305,0.5441
MISC,Monday,305,0.502
ORG,Night,305,0.5187
MISC,Footballers,305,0.5957
ORG,Rodgers Health Center,305,0.6723
PER,Ken Bacchus,305,0.9997
PER,Stancia,305,0.9978
ORG,Monday N,306,0.6743
MISC,Ite Football,306,0.455
ORG,Ers,306,0.6207
LOC,Mile High Stadium Denver,306,0.9928
LOC,Colorado,306,0.9977
ORG,Chiefs,306,0.9989
ORG,Broncos Chiefs,306,0.9981
ORG,Denver,306,0.9735
PER,Stewart Watson,306,0.9998
ORG,Kansas,306,0.8738
MISC,Citian,306,0.5483
ORG,Monday Niters,306,0.8191
ORG,Chiefs,306,0.9984
PER,Eric Everett,306,0.9997
ORG,Miami,306,0.8014
PER,Doug Williams,306,0.9998
ORG,Washington,306,0.4954
MISC,Super Bowl,306,0.9979
LOC,Louisiana,306,0.9996
PER,Carl Clark Sr,306,0.9981
LOC,Los Angeles,306,0.9978
ORG,Bloods,306,0.8726
PER,Stewart Watson,306,0.9998
PER,Carl,306,0.9997
MISC,Dry Blood,306,0.8875
PER,Otis Taylor,306,0.9997
ORG,Chiefs,306,0.9977
MISC,All-Pro,306,0.9719
MISC,Alumni Day,306,0.914
LOC,Arrowhead,306,0.9913
PER,Taylor,306,0.9994
ORG,Blue Cross/Blue Shield,306,0.9982
ORG,Monday Nite Footballers Kansas City Chiefs,309,0.8288
ORG,Seattle Seahawks,309,0.9966
LOC,Kingdome,309,0.9818
PER,Patrick Ewing,309,0.9999
PER,Booker,309,0.9906
PER,Patrick Ewing,309,0.9999
PER,Booker,309,0.9915
PER,Nunnelly,309,0.9985
PER,Nunnelly,309,0.9983
PER,Charles Allen,309,0.9998
PER,Carl Clark,309,0.9999
PER,Ike Gardner,309,0.9998
ORG,Chiefs,309,0.9993
LOC,San Francisco,309,0.998
PER,Clark,309,0.9995
PER,Charles Allen,309,0.9998
PER,Carl Clark,309,0.9999
PER,Ike Gardner,309,0.9999
ORG,Chiefs,309,0.9993
LOC,San Francisco,309,0.998
PER,Clark,309,0.9994
PER,Tom Rhone,309,0.9998
ORG,New York Knicks,309,0.997
ORG,Sumner Academy,309,0.9958
ORG,Project Choice,309,0.9863
ORG,Kauffman Foundation,309,0.9976
PER,Brown,309,0.999
PER,Tom Rhone,309,0.9997
ORG,New York Knicks,309,0.9967
ORG,Sumner Academy,309,0.9957
ORG,Project Choice,309,0.9813
ORG,Kauffman Foundation,309,0.9974
PER,Brown,309,0.9987
ORG,Umkc Kangaroos,309,0.9993
ORG,Kprt,309,0.9597
ORG,Radio,309,0.531
ORG,Umkc Kangaroos,309,0.9992
ORG,Kprt,309,0.9658
ORG,Radio,309,0.5114
ORG,Rodgers Health Center,309,0.6988
PER,Ruth Werner,309,0.9995
ORG,Rodgers Health Center,309,0.7822
PER,Ruth Werner,309,0.9992
PER,Marylynn Clark,309,0.8971
ORG,Nite Footballers Chiefs,310,0.9086
LOC,Houston,310,0.9934
ORG,Niter,310,0.6603
PER,Eric Metcalf,310,0.9998
ORG,Cleveland,310,0.9688
ORG,Louis Cardinal,310,0.9839
PER,Terry Metcalf,310,0.9997
ORG,Cleveland,310,0.9046
PER,Bernie Kozar,310,0.9998
ORG,Miami,310,0.8878
PER,Dan Marino,310,0.9998
ORG,Denver,310,0.7912
PER,John Elway,310,0.9992
ORG,Chiefs,310,0.9988
PER,Todd Blackledge,310,0.9996
PER,Warren Moon,310,0.9987
ORG,Hous- Ton,310,0.6392
PER,Quarter,310,0.583
ORG,Monday Nite Footballers Chiefs,311,0.9908
ORG,Denver Broncos,311,0.9968
LOC,Mile High Stadium,311,0.9928
ORG,Nbc,311,0.8862
PER,Paul Booker,311,0.997
ORG,Chiefs,311,0.9993
ORG,Broncos,311,0.9981
PER,Tom Brown,311,0.9998
PER,Walt Livingston,311,0.9997
PER,Brown,311,0.9995
PER,Livingston,311,0.9992
ORG,Chiefs,311,0.999
ORG,Denver,311,0.9623
ORG,Chiefs,311,0.9986
LOC,Mile High Stadium,311,0.9927
ORG,Chiefs,311,0.9987
ORG,Denver,311,0.8432
ORG,Chiefs,311,0.9985
LOC,Mile High Stadium,311,0.993
LOC,Denver,311,0.5772
ORG,Chiefs,311,0.9988
LOC,Denver,311,0.556
ORG,Chiefs,311,0.9986
PER,Dave Krieg,311,0.9998
ORG,Chiefs,311,0.9984
LOC,Denver,311,0.6551
ORG,Seattle Seahawk,311,0.9908
PER,Dave Krieg,311,0.9997
ORG,Chiefs,311,0.9967
LOC,Denver,311,0.5511
ORG,Seattle Seahawk,311,0.9888
PER,Elway,311,0.9989
ORG,Chiefs,311,0.9965
PER,Elway,311,0.9991
ORG,Chiefs,311,0.9968
PER,Derrick Thomas,311,0.9998
PER,Elway,311,0.9997
PER,Derrick Thomas,311,0.9998
PER,Elway,311,0.9997
ORG,Broncos,311,0.9913
MISC,Nfl,311,0.9456
ORG,Denver,311,0.6404
ORG,Broncos,311,0.9887
MISC,Nfl,311,0.9513
ORG,Denver,311,0.55
PER,Marty Schottenheimer,311,0.9997
ORG,Den- Ver,311,0.5743
PER,Mike Croel,311,0.9998
PER,Simon Fletcher,311,0.9998
MISC,All-Pro,311,0.9863
PER,Dennis Smith,311,0.9999
PER,Steve Atwater,311,0.9998
PER,Marty Schottenheimer,311,0.9998
ORG,Den- Ver,311,0.416
PER,Mike Croel,311,0.9998
PER,Simon Fletcher,311,0.9998
MISC,All-Pro,311,0.9809
PER,Dennis Smith,311,0.9999
PER,Steve Atwater,311,0.9998
ORG,Monday N,312,0.5037
MISC,Ite,312,0.4695
PER,Lloyd Greenfield,312,0.9998
PER,Ike Gardner,312,0.9998
PER,Ollie Hubbard,312,0.9997
ORG,Kansas City Chiefs,312,0.9989
ORG,Monday Nite,312,0.6893
ORG,Ers,312,0.4376
MISC,Predictor'S Score,312,0.6487
PER,Ike Gardner,312,0.9998
PER,Gardner,312,0.9998
PER,Ollie Hubbard,312,0.9998
ORG,Monday Niters,312,0.5437
ORG,Call,312,0.9956
PER,Lloyd Greenfield,312,0.9998
PER,Gardner,312,0.9998
PER,Harry Sypert,312,0.9995
PER,Walt Livingston,312,0.9997
ORG,Monday,312,0.7338
LOC,Tampa Bay,312,0.7747
MISC,Or'S,312,0.5099
ORG,K.C. Chiefs,313,0.9859
ORG,Los Angeles Raiders,313,0.9959
LOC,Arrowhead,313,0.992
ORG,Nbc,313,0.9083
ORG,Wdaf-Tv,313,0.8378
PER,Marcus Allen,313,0.9999
ORG,Los Angeles Raiders,313,0.9983
ORG,University Of Southern California,313,0.9916
MISC,Nfl,313,0.987
PER,Marcus,313,0.9996
MISC,Super Bowl Eighteen,313,0.8579
PER,Marcus Allen,313,0.9998
ORG,Los Angeles Raiders,313,0.9979
ORG,University Of Southern California,313,0.9915
MISC,Nfl,313,0.9835
PER,Marcus,313,0.9995
MISC,Super Bowl Eighteen,313,0.8579
PER,Joe Montana,313,0.9997
